no;id;period;y;g;D;alpha_i;x1;x2
1122;187;6;0;0;0;-0.2616;-0.7063;1
1123;188;1;0;0;0;-1.7728;-2.157;0
1124;188;2;0;0;0;-1.7728;-2.157;0
1125;188;3;0;0;0;-1.7728;-2.157;0
1126;188;4;0;0;0;-1.7728;-2.157;0
1127;188;5;0;0;0;-1.7728;-2.157;0
1128;188;6;0;0;0;-1.7728;-2.157;0
1129;189;1;0;0;0;-0.0459;-0.367;1
1130;189;2;1;0;0;-0.0459;-0.367;1
1131;189;3;1;0;0;-0.0459;-0.367;1
1132;189;4;0;0;0;-0.0459;-0.367;1
1133;189;5;0;0;0;-0.0459;-0.367;1
1134;189;6;1;0;0;-0.0459;-0.367;1
1135;190;1;0;0;0;-0.1677;-1.4334;1
1136;190;2;1;0;0;-0.1677;-1.4334;1
1137;190;3;0;0;0;-0.1677;-1.4334;1
1138;190;4;1;0;0;-0.1677;-1.4334;1
1139;190;5;0;0;0;-0.1677;-1.4334;1
1140;190;6;1;0;0;-0.1677;-1.4334;1
1141;191;1;0;0;0;-0.1877;-1.7754;0
1142;191;2;0;0;0;-0.1877;-1.7754;0
1143;191;3;0;0;0;-0.1877;-1.7754;0
1144;191;4;0;0;0;-0.1877;-1.7754;0
1145;191;5;0;0;0;-0.1877;-1.7754;0
1146;191;6;0;0;0;-0.1877;-1.7754;0
1147;192;1;1;0;0;0.374;1.1833;0
1148;192;2;0;0;0;0.374;1.1833;0
1149;192;3;1;0;0;0.374;1.1833;0
1150;192;4;1;0;0;0.374;1.1833;0
1151;192;5;0;0;0;0.374;1.1833;0
1152;192;6;0;0;0;0.374;1.1833;0
1153;193;1;0;0;0;0.8949;0.957;0
1154;193;2;1;0;0;0.8949;0.957;0
1155;193;3;1;0;0;0.8949;0.957;0
1156;193;4;1;0;0;0.8949;0.957;0
1157;193;5;1;0;0;0.8949;0.957;0
1158;193;6;1;0;0;0.8949;0.957;0
1159;194;1;0;0;0;-0.8265;0.1767;0
1160;194;2;0;0;0;-0.8265;0.1767;0
1161;194;3;0;0;0;-0.8265;0.1767;0
1162;194;4;0;0;0;-0.8265;0.1767;0
1163;194;5;0;0;0;-0.8265;0.1767;0
1164;194;6;0;0;0;-0.8265;0.1767;0
1165;195;1;0;0;0;0.7144;-1.1418;1
1166;195;2;0;0;0;0.7144;-1.1418;1
1167;195;3;1;0;0;0.7144;-1.1418;1
1168;195;4;0;0;0;0.7144;-1.1418;1
1169;195;5;1;0;0;0.7144;-1.1418;1
1170;195;6;0;0;0;0.7144;-1.1418;1
1171;196;1;1;0;0;-0.7353;-0.9702;0
1172;196;2;0;0;0;-0.7353;-0.9702;0
1173;196;3;0;0;0;-0.7353;-0.9702;0
1174;196;4;0;0;0;-0.7353;-0.9702;0
1175;196;5;0;0;0;-0.7353;-0.9702;0
1176;196;6;0;0;0;-0.7353;-0.9702;0
1177;197;1;0;0;0;-0.4368;0.0769;1
1178;197;2;0;0;0;-0.4368;0.0769;1
1179;197;3;1;0;0;-0.4368;0.0769;1
1180;197;4;0;0;0;-0.4368;0.0769;1
1181;197;5;0;0;0;-0.4368;0.0769;1
1182;197;6;1;0;0;-0.4368;0.0769;1
1183;198;1;1;0;0;-0.1435;1.0804;1
1184;198;2;0;0;0;-0.1435;1.0804;1
1185;198;3;1;0;0;-0.1435;1.0804;1
1186;198;4;0;0;0;-0.1435;1.0804;1
1187;198;5;1;0;0;-0.1435;1.0804;1
1188;198;6;0;0;0;-0.1435;1.0804;1
1189;199;1;0;0;0;0.4536;1.5364;0
1190;199;2;0;0;0;0.4536;1.5364;0
1191;199;3;0;0;0;0.4536;1.5364;0
1192;199;4;0;0;0;0.4536;1.5364;0
1193;199;5;0;0;0;0.4536;1.5364;0
1194;199;6;0;0;0;0.4536;1.5364;0
1195;200;1;1;0;0;-0.0557;-1.2467;1
1196;200;2;1;0;0;-0.0557;-1.2467;1
1197;200;3;0;0;0;-0.0557;-1.2467;1
1198;200;4;0;0;0;-0.0557;-1.2467;1
1199;200;5;0;0;0;-0.0557;-1.2467;1
1200;200;6;0;0;0;-0.0557;-1.2467;1
1201;201;1;0;0;0;-0.5287;-1.2183;0
1202;201;2;1;0;0;-0.5287;-1.2183;0
1203;201;3;1;0;0;-0.5287;-1.2183;0
1204;201;4;0;0;0;-0.5287;-1.2183;0
1205;201;5;0;0;0;-0.5287;-1.2183;0
1206;201;6;0;0;0;-0.5287;-1.2183;0
1207;202;1;0;0;0;-0.8515;-0.8525;1
1208;202;2;0;0;0;-0.8515;-0.8525;1
1209;202;3;0;0;0;-0.8515;-0.8525;1
1210;202;4;1;0;0;-0.8515;-0.8525;1
1211;202;5;0;0;0;-0.8515;-0.8525;1
1212;202;6;1;0;0;-0.8515;-0.8525;1
1213;203;1;0;0;0;0.6879;1.7256;0
1214;203;2;0;0;0;0.6879;1.7256;0
1215;203;3;0;0;0;0.6879;1.7256;0
1216;203;4;0;0;0;0.6879;1.7256;0
1217;203;5;1;0;0;0.6879;1.7256;0
1218;203;6;0;0;0;0.6879;1.7256;0
1219;204;1;0;0;0;-0.2241;0.1292;0
1220;204;2;0;0;0;-0.2241;0.1292;0
1221;204;3;0;0;0;-0.2241;0.1292;0
1222;204;4;0;0;0;-0.2241;0.1292;0
1223;204;5;1;0;0;-0.2241;0.1292;0
1224;204;6;0;0;0;-0.2241;0.1292;0
1225;205;1;0;0;0;0.2637;-0.9455;1
1226;205;2;0;0;0;0.2637;-0.9455;1
1227;205;3;0;0;0;0.2637;-0.9455;1
1228;205;4;0;0;0;0.2637;-0.9455;1
1229;205;5;1;0;0;0.2637;-0.9455;1
1230;205;6;0;0;0;0.2637;-0.9455;1
1231;206;1;1;0;0;-0.6997;-0.7815;0
1232;206;2;0;0;0;-0.6997;-0.7815;0
1233;206;3;0;0;0;-0.6997;-0.7815;0
1234;206;4;0;0;0;-0.6997;-0.7815;0
1235;206;5;0;0;0;-0.6997;-0.7815;0
1236;206;6;1;0;0;-0.6997;-0.7815;0
1237;207;1;0;0;0;-1.0908;-0.474;1
1238;207;2;0;0;0;-1.0908;-0.474;1
1239;207;3;0;0;0;-1.0908;-0.474;1
1240;207;4;0;0;0;-1.0908;-0.474;1
1241;207;5;0;0;0;-1.0908;-0.474;1
1242;207;6;0;0;0;-1.0908;-0.474;1
1243;208;1;1;0;0;0.305;-0.5916;1
1244;208;2;0;0;0;0.305;-0.5916;1
1245;208;3;1;0;0;0.305;-0.5916;1
1246;208;4;1;0;0;0.305;-0.5916;1
1247;208;5;0;0;0;0.305;-0.5916;1
1248;208;6;0;0;0;0.305;-0.5916;1
1249;209;1;0;0;0;0.3681;0.9747;0
1250;209;2;0;0;0;0.3681;0.9747;0
1251;209;3;1;0;0;0.3681;0.9747;0
1252;209;4;0;0;0;0.3681;0.9747;0
1253;209;5;1;0;0;0.3681;0.9747;0
1254;209;6;0;0;0;0.3681;0.9747;0
1255;210;1;0;0;0;0.1407;0.708;0
1256;210;2;0;0;0;0.1407;0.708;0
1257;210;3;1;0;0;0.1407;0.708;0
1258;210;4;1;0;0;0.1407;0.708;0
1259;210;5;0;0;0;0.1407;0.708;0
1260;210;6;0;0;0;0.1407;0.708;0
1261;211;1;0;0;0;0.0293;-1.1243;0
1262;211;2;0;0;0;0.0293;-1.1243;0
1263;211;3;0;0;0;0.0293;-1.1243;0
1264;211;4;0;0;0;0.0293;-1.1243;0
1265;211;5;0;0;0;0.0293;-1.1243;0
1266;211;6;0;0;0;0.0293;-1.1243;0
1267;212;1;1;0;0;-0.152;-0.1177;0
1268;212;2;0;0;0;-0.152;-0.1177;0
1269;212;3;0;0;0;-0.152;-0.1177;0
1270;212;4;0;0;0;-0.152;-0.1177;0
1271;212;5;0;0;0;-0.152;-0.1177;0
1272;212;6;1;0;0;-0.152;-0.1177;0
1273;213;1;0;0;0;-0.6736;-1.0079;1
1274;213;2;0;0;0;-0.6736;-1.0079;1
1275;213;3;0;0;0;-0.6736;-1.0079;1
1276;213;4;0;0;0;-0.6736;-1.0079;1
1277;213;5;0;0;0;-0.6736;-1.0079;1
1278;213;6;0;0;0;-0.6736;-1.0079;1
1279;214;1;1;0;0;0.9139;0.3424;1
1280;214;2;1;0;0;0.9139;0.3424;1
1281;214;3;1;0;0;0.9139;0.3424;1
1282;214;4;1;0;0;0.9139;0.3424;1
1283;214;5;0;0;0;0.9139;0.3424;1
1284;214;6;0;0;0;0.9139;0.3424;1
1285;215;1;0;0;0;-0.7885;-1.2247;1
1286;215;2;1;0;0;-0.7885;-1.2247;1
1287;215;3;0;0;0;-0.7885;-1.2247;1
1288;215;4;0;0;0;-0.7885;-1.2247;1
1289;215;5;0;0;0;-0.7885;-1.2247;1
1290;215;6;1;0;0;-0.7885;-1.2247;1
1291;216;1;0;0;0;-0.8965;-0.7398;0
1292;216;2;0;0;0;-0.8965;-0.7398;0
1293;216;3;0;0;0;-0.8965;-0.7398;0
1294;216;4;0;0;0;-0.8965;-0.7398;0
1295;216;5;1;0;0;-0.8965;-0.7398;0
1296;216;6;0;0;0;-0.8965;-0.7398;0
1297;217;1;0;0;0;0.0134;0.2187;0
1298;217;2;0;0;0;0.0134;0.2187;0
1299;217;3;1;0;0;0.0134;0.2187;0
1300;217;4;1;0;0;0.0134;0.2187;0
1301;217;5;0;0;0;0.0134;0.2187;0
1302;217;6;0;0;0;0.0134;0.2187;0
1303;218;1;1;0;0;-0.3803;-1.111;0
1304;218;2;0;0;0;-0.3803;-1.111;0
1305;218;3;1;0;0;-0.3803;-1.111;0
1306;218;4;0;0;0;-0.3803;-1.111;0
1307;218;5;0;0;0;-0.3803;-1.111;0
1308;218;6;1;0;0;-0.3803;-1.111;0
1309;219;1;0;0;0;-0.1138;0.1435;0
1310;219;2;0;0;0;-0.1138;0.1435;0
1311;219;3;1;0;0;-0.1138;0.1435;0
1312;219;4;1;0;0;-0.1138;0.1435;0
1313;219;5;0;0;0;-0.1138;0.1435;0
1314;219;6;1;0;0;-0.1138;0.1435;0
1315;220;1;0;0;0;-0.0372;0.2672;1
1316;220;2;1;0;0;-0.0372;0.2672;1
1317;220;3;1;0;0;-0.0372;0.2672;1
1318;220;4;0;0;0;-0.0372;0.2672;1
1319;220;5;0;0;0;-0.0372;0.2672;1
1320;220;6;1;0;0;-0.0372;0.2672;1
1321;221;1;0;0;0;0.6468;0.8971;1
1322;221;2;0;0;0;0.6468;0.8971;1
1323;221;3;0;0;0;0.6468;0.8971;1
1324;221;4;0;0;0;0.6468;0.8971;1
1325;221;5;1;0;0;0.6468;0.8971;1
1326;221;6;1;0;0;0.6468;0.8971;1
1327;222;1;1;0;0;-0.6379;-1.7727;0
1328;222;2;0;0;0;-0.6379;-1.7727;0
1329;222;3;0;0;0;-0.6379;-1.7727;0
1330;222;4;0;0;0;-0.6379;-1.7727;0
1331;222;5;0;0;0;-0.6379;-1.7727;0
1332;222;6;0;0;0;-0.6379;-1.7727;0
1333;223;1;0;0;0;-0.2164;-0.4948;1
1334;223;2;0;0;0;-0.2164;-0.4948;1
1335;223;3;0;0;0;-0.2164;-0.4948;1
1336;223;4;1;0;0;-0.2164;-0.4948;1
1337;223;5;1;0;0;-0.2164;-0.4948;1
1338;223;6;0;0;0;-0.2164;-0.4948;1
1339;224;1;0;0;0;-0.8123;-0.963;0
1340;224;2;0;0;0;-0.8123;-0.963;0
1341;224;3;0;0;0;-0.8123;-0.963;0
1342;224;4;1;0;0;-0.8123;-0.963;0
1343;224;5;0;0;0;-0.8123;-0.963;0
1344;224;6;0;0;0;-0.8123;-0.963;0
1345;225;1;0;0;0;0.5515;-0.1431;0
1346;225;2;0;0;0;0.5515;-0.1431;0
1347;225;3;1;0;0;0.5515;-0.1431;0
1348;225;4;1;0;0;0.5515;-0.1431;0
1349;225;5;1;0;0;0.5515;-0.1431;0
1350;225;6;0;0;0;0.5515;-0.1431;0
1351;226;1;0;0;0;-0.0489;-0.8579;0
1352;226;2;1;0;0;-0.0489;-0.8579;0
1353;226;3;0;0;0;-0.0489;-0.8579;0
1354;226;4;1;0;0;-0.0489;-0.8579;0
1355;226;5;1;0;0;-0.0489;-0.8579;0
1356;226;6;0;0;0;-0.0489;-0.8579;0
1357;227;1;0;0;0;0.3174;2.0842;1
1358;227;2;0;0;0;0.3174;2.0842;1
1359;227;3;0;0;0;0.3174;2.0842;1
1360;227;4;0;0;0;0.3174;2.0842;1
1361;227;5;1;0;0;0.3174;2.0842;1
1362;227;6;0;0;0;0.3174;2.0842;1
1363;228;1;0;0;0;-0.2733;-0.6572;1
1364;228;2;0;0;0;-0.2733;-0.6572;1
1365;228;3;0;0;0;-0.2733;-0.6572;1
1366;228;4;1;0;0;-0.2733;-0.6572;1
1367;228;5;0;0;0;-0.2733;-0.6572;1
1368;228;6;1;0;0;-0.2733;-0.6572;1
1369;229;1;0;0;0;-0.0247;0.4091;0
1370;229;2;0;0;0;-0.0247;0.4091;0
1371;229;3;1;0;0;-0.0247;0.4091;0
1372;229;4;1;0;0;-0.0247;0.4091;0
1373;229;5;0;0;0;-0.0247;0.4091;0
1374;229;6;1;0;0;-0.0247;0.4091;0
1375;230;1;0;0;0;-1.0895;-1.4054;0
1376;230;2;0;0;0;-1.0895;-1.4054;0
1377;230;3;0;0;0;-1.0895;-1.4054;0
1378;230;4;1;0;0;-1.0895;-1.4054;0
1379;230;5;0;0;0;-1.0895;-1.4054;0
1380;230;6;0;0;0;-1.0895;-1.4054;0
1381;231;1;0;0;0;0.7291;0.8933;1
1382;231;2;1;0;0;0.7291;0.8933;1
1383;231;3;0;0;0;0.7291;0.8933;1
1384;231;4;0;0;0;0.7291;0.8933;1
1385;231;5;1;0;0;0.7291;0.8933;1
1386;231;6;1;0;0;0.7291;0.8933;1
1387;232;1;0;0;0;-0.8037;-1.5959;0
1388;232;2;0;0;0;-0.8037;-1.5959;0
1389;232;3;1;0;0;-0.8037;-1.5959;0
1390;232;4;0;0;0;-0.8037;-1.5959;0
1391;232;5;1;0;0;-0.8037;-1.5959;0
1392;232;6;0;0;0;-0.8037;-1.5959;0
1393;233;1;0;0;0;-0.574;-0.091;0
1394;233;2;0;0;0;-0.574;-0.091;0
1395;233;3;0;0;0;-0.574;-0.091;0
1396;233;4;0;0;0;-0.574;-0.091;0
1397;233;5;1;0;0;-0.574;-0.091;0
1398;233;6;0;0;0;-0.574;-0.091;0
1399;234;1;1;0;0;0.2167;0.2803;0
1400;234;2;1;0;0;0.2167;0.2803;0
1401;234;3;1;0;0;0.2167;0.2803;0
1402;234;4;1;0;0;0.2167;0.2803;0
1403;234;5;0;0;0;0.2167;0.2803;0
1404;234;6;1;0;0;0.2167;0.2803;0
1405;235;1;0;0;0;-1.4565;-1.0971;1
1406;235;2;0;0;0;-1.4565;-1.0971;1
1407;235;3;0;0;0;-1.4565;-1.0971;1
1408;235;4;1;0;0;-1.4565;-1.0971;1
1409;235;5;0;0;0;-1.4565;-1.0971;1
1410;235;6;0;0;0;-1.4565;-1.0971;1
1411;236;1;0;0;0;-0.0114;0.5038;1
1412;236;2;0;0;0;-0.0114;0.5038;1
1413;236;3;0;0;0;-0.0114;0.5038;1
1414;236;4;0;0;0;-0.0114;0.5038;1
1415;236;5;1;0;0;-0.0114;0.5038;1
1416;236;6;0;0;0;-0.0114;0.5038;1
1417;237;1;0;0;0;-0.7284;-1.0061;0
1418;237;2;0;0;0;-0.7284;-1.0061;0
1419;237;3;0;0;0;-0.7284;-1.0061;0
1420;237;4;0;0;0;-0.7284;-1.0061;0
1421;237;5;0;0;0;-0.7284;-1.0061;0
1422;237;6;0;0;0;-0.7284;-1.0061;0
1423;238;1;1;0;0;-0.2839;-0.4099;0
1424;238;2;1;0;0;-0.2839;-0.4099;0
1425;238;3;0;0;0;-0.2839;-0.4099;0
1426;238;4;1;0;0;-0.2839;-0.4099;0
1427;238;5;0;0;0;-0.2839;-0.4099;0
1428;238;6;0;0;0;-0.2839;-0.4099;0
1429;239;1;0;0;0;0.4496;0.3086;1
1430;239;2;0;0;0;0.4496;0.3086;1
1431;239;3;0;0;0;0.4496;0.3086;1
1432;239;4;0;0;0;0.4496;0.3086;1
1433;239;5;0;0;0;0.4496;0.3086;1
1434;239;6;0;0;0;0.4496;0.3086;1
1435;240;1;0;0;0;-0.7569;-0.0606;1
1436;240;2;0;0;0;-0.7569;-0.0606;1
1437;240;3;0;0;0;-0.7569;-0.0606;1
1438;240;4;0;0;0;-0.7569;-0.0606;1
1439;240;5;0;0;0;-0.7569;-0.0606;1
1440;240;6;0;0;0;-0.7569;-0.0606;1
1441;241;1;1;0;0;1.3367;1.1579;1
1442;241;2;1;0;0;1.3367;1.1579;1
1443;241;3;0;0;0;1.3367;1.1579;1
1444;241;4;1;0;0;1.3367;1.1579;1
1445;241;5;1;0;0;1.3367;1.1579;1
1446;241;6;1;0;0;1.3367;1.1579;1
1447;242;1;0;0;0;0.027;0.5506;0
1448;242;2;1;0;0;0.027;0.5506;0
1449;242;3;0;0;0;0.027;0.5506;0
1450;242;4;1;0;0;0.027;0.5506;0
1451;242;5;0;0;0;0.027;0.5506;0
1452;242;6;0;0;0;0.027;0.5506;0
1453;243;1;0;0;0;-0.27;-0.127;1
1454;243;2;0;0;0;-0.27;-0.127;1
1455;243;3;0;0;0;-0.27;-0.127;1
1456;243;4;0;0;0;-0.27;-0.127;1
1457;243;5;0;0;0;-0.27;-0.127;1
1458;243;6;1;0;0;-0.27;-0.127;1
1459;244;1;0;0;0;0.4035;-0.6223;1
1460;244;2;0;0;0;0.4035;-0.6223;1
1461;244;3;0;0;0;0.4035;-0.6223;1
1462;244;4;0;0;0;0.4035;-0.6223;1
1463;244;5;0;0;0;0.4035;-0.6223;1
1464;244;6;1;0;0;0.4035;-0.6223;1
1465;245;1;1;0;0;0.6385;1.2287;0
1466;245;2;0;0;0;0.6385;1.2287;0
1467;245;3;0;0;0;0.6385;1.2287;0
1468;245;4;1;0;0;0.6385;1.2287;0
1469;245;5;1;0;0;0.6385;1.2287;0
1470;245;6;0;0;0;0.6385;1.2287;0
1471;246;1;0;0;0;-0.3591;-1.3972;0
1472;246;2;0;0;0;-0.3591;-1.3972;0
1473;246;3;0;0;0;-0.3591;-1.3972;0
1474;246;4;0;0;0;-0.3591;-1.3972;0
1475;246;5;0;0;0;-0.3591;-1.3972;0
1476;246;6;1;0;0;-0.3591;-1.3972;0
1477;247;1;0;0;0;-0.0118;-0.2874;1
1478;247;2;0;0;0;-0.0118;-0.2874;1
1479;247;3;0;0;0;-0.0118;-0.2874;1
1480;247;4;0;0;0;-0.0118;-0.2874;1
1481;247;5;1;0;0;-0.0118;-0.2874;1
1482;247;6;0;0;0;-0.0118;-0.2874;1
1483;248;1;1;0;0;-0.0228;-2.0023;0
1484;248;2;0;0;0;-0.0228;-2.0023;0
1485;248;3;1;0;0;-0.0228;-2.0023;0
1486;248;4;1;0;0;-0.0228;-2.0023;0
1487;248;5;0;0;0;-0.0228;-2.0023;0
1488;248;6;1;0;0;-0.0228;-2.0023;0
1489;249;1;0;0;0;-0.7596;-0.3374;1
1490;249;2;0;0;0;-0.7596;-0.3374;1
1491;249;3;0;0;0;-0.7596;-0.3374;1
1492;249;4;0;0;0;-0.7596;-0.3374;1
1493;249;5;0;0;0;-0.7596;-0.3374;1
1494;249;6;0;0;0;-0.7596;-0.3374;1
1495;250;1;0;0;0;0.526;2.04;0
1496;250;2;1;0;0;0.526;2.04;0
1497;250;3;1;0;0;0.526;2.04;0
1498;250;4;1;0;0;0.526;2.04;0
1499;250;5;0;0;0;0.526;2.04;0
1500;250;6;0;0;0;0.526;2.04;0
1501;251;1;1;0;0;0.7038;0.6156;1
1502;251;2;1;0;0;0.7038;0.6156;1
1503;251;3;1;0;0;0.7038;0.6156;1
1504;251;4;1;0;0;0.7038;0.6156;1
1505;251;5;1;0;0;0.7038;0.6156;1
1506;251;6;1;0;0;0.7038;0.6156;1
1507;252;1;1;0;0;-0.3752;-0.0013;1
1508;252;2;0;0;0;-0.3752;-0.0013;1
1509;252;3;1;0;0;-0.3752;-0.0013;1
1510;252;4;0;0;0;-0.3752;-0.0013;1
1511;252;5;0;0;0;-0.3752;-0.0013;1
1512;252;6;0;0;0;-0.3752;-0.0013;1
1513;253;1;0;0;0;-0.4128;0.1513;1
1514;253;2;0;0;0;-0.4128;0.1513;1
1515;253;3;0;0;0;-0.4128;0.1513;1
1516;253;4;0;0;0;-0.4128;0.1513;1
1517;253;5;0;0;0;-0.4128;0.1513;1
1518;253;6;0;0;0;-0.4128;0.1513;1
1519;254;1;1;0;0;0.4427;-1.7485;0
1520;254;2;0;0;0;0.4427;-1.7485;0
1521;254;3;1;0;0;0.4427;-1.7485;0
1522;254;4;0;0;0;0.4427;-1.7485;0
1523;254;5;1;0;0;0.4427;-1.7485;0
1524;254;6;0;0;0;0.4427;-1.7485;0
1525;255;1;0;0;0;0.0356;-1.0793;1
1526;255;2;1;0;0;0.0356;-1.0793;1
1527;255;3;0;0;0;0.0356;-1.0793;1
1528;255;4;0;0;0;0.0356;-1.0793;1
1529;255;5;1;0;0;0.0356;-1.0793;1
1530;255;6;0;0;0;0.0356;-1.0793;1
1531;256;1;1;0;0;0.6023;1.6421;0
1532;256;2;1;0;0;0.6023;1.6421;0
1533;256;3;1;0;0;0.6023;1.6421;0
1534;256;4;0;0;0;0.6023;1.6421;0
1535;256;5;0;0;0;0.6023;1.6421;0
1536;256;6;1;0;0;0.6023;1.6421;0
1537;257;1;1;0;0;0.3069;0.9971;1
1538;257;2;0;0;0;0.3069;0.9971;1
1539;257;3;0;0;0;0.3069;0.9971;1
1540;257;4;1;0;0;0.3069;0.9971;1
1541;257;5;0;0;0;0.3069;0.9971;1
1542;257;6;1;0;0;0.3069;0.9971;1
1543;258;1;1;0;0;1.5374;1.6198;0
1544;258;2;0;0;0;1.5374;1.6198;0
1545;258;3;1;0;0;1.5374;1.6198;0
1546;258;4;0;0;0;1.5374;1.6198;0
1547;258;5;1;0;0;1.5374;1.6198;0
1548;258;6;1;0;0;1.5374;1.6198;0
1549;259;1;0;0;0;-1.1813;-1.7566;1
1550;259;2;0;0;0;-1.1813;-1.7566;1
1551;259;3;0;0;0;-1.1813;-1.7566;1
1552;259;4;0;0;0;-1.1813;-1.7566;1
1553;259;5;0;0;0;-1.1813;-1.7566;1
1554;259;6;0;0;0;-1.1813;-1.7566;1
1555;260;1;0;0;0;-0.3915;1.1437;0
1556;260;2;0;0;0;-0.3915;1.1437;0
1557;260;3;0;0;0;-0.3915;1.1437;0
1558;260;4;0;0;0;-0.3915;1.1437;0
1559;260;5;0;0;0;-0.3915;1.1437;0
1560;260;6;0;0;0;-0.3915;1.1437;0
1561;261;1;0;0;0;-0.1716;-1.5542;1
1562;261;2;1;0;0;-0.1716;-1.5542;1
1563;261;3;0;0;0;-0.1716;-1.5542;1
1564;261;4;1;0;0;-0.1716;-1.5542;1
1565;261;5;0;0;0;-0.1716;-1.5542;1
1566;261;6;1;0;0;-0.1716;-1.5542;1
1567;262;1;0;0;0;0.5633;-0.2816;1
1568;262;2;1;0;0;0.5633;-0.2816;1
1569;262;3;0;0;0;0.5633;-0.2816;1
1570;262;4;1;0;0;0.5633;-0.2816;1
1571;262;5;0;0;0;0.5633;-0.2816;1
1572;262;6;0;0;0;0.5633;-0.2816;1
1573;263;1;1;0;0;-0.9297;-1.3089;0
1574;263;2;0;0;0;-0.9297;-1.3089;0
1575;263;3;0;0;0;-0.9297;-1.3089;0
1576;263;4;0;0;0;-0.9297;-1.3089;0
1577;263;5;0;0;0;-0.9297;-1.3089;0
1578;263;6;0;0;0;-0.9297;-1.3089;0
1579;264;1;0;0;0;0.1203;0.501;0
1580;264;2;1;0;0;0.1203;0.501;0
1581;264;3;1;0;0;0.1203;0.501;0
1582;264;4;0;0;0;0.1203;0.501;0
1583;264;5;1;0;0;0.1203;0.501;0
1584;264;6;0;0;0;0.1203;0.501;0
1585;265;1;0;0;0;-0.0482;0.8662;1
1586;265;2;1;0;0;-0.0482;0.8662;1
1587;265;3;0;0;0;-0.0482;0.8662;1
1588;265;4;0;0;0;-0.0482;0.8662;1
1589;265;5;1;0;0;-0.0482;0.8662;1
1590;265;6;0;0;0;-0.0482;0.8662;1
1591;266;1;0;0;0;0.0899;0.5942;1
1592;266;2;0;0;0;0.0899;0.5942;1
1593;266;3;0;0;0;0.0899;0.5942;1
1594;266;4;1;0;0;0.0899;0.5942;1
1595;266;5;0;0;0;0.0899;0.5942;1
1596;266;6;0;0;0;0.0899;0.5942;1
1597;267;1;0;0;0;-0.1533;-0.0325;0
1598;267;2;1;0;0;-0.1533;-0.0325;0
1599;267;3;0;0;0;-0.1533;-0.0325;0
1600;267;4;0;0;0;-0.1533;-0.0325;0
1601;267;5;0;0;0;-0.1533;-0.0325;0
1602;267;6;1;0;0;-0.1533;-0.0325;0
1603;268;1;0;0;0;-0.5372;-0.2906;1
1604;268;2;0;0;0;-0.5372;-0.2906;1
1605;268;3;0;0;0;-0.5372;-0.2906;1
1606;268;4;0;0;0;-0.5372;-0.2906;1
1607;268;5;1;0;0;-0.5372;-0.2906;1
1608;268;6;0;0;0;-0.5372;-0.2906;1
1609;269;1;0;0;0;0.7904;-0.7412;0
1610;269;2;0;0;0;0.7904;-0.7412;0
1611;269;3;1;0;0;0.7904;-0.7412;0
1612;269;4;1;0;0;0.7904;-0.7412;0
1613;269;5;0;0;0;0.7904;-0.7412;0
1614;269;6;1;0;0;0.7904;-0.7412;0
1615;270;1;0;0;0;0.0229;-0.6362;1
1616;270;2;1;0;0;0.0229;-0.6362;1
1617;270;3;0;0;0;0.0229;-0.6362;1
1618;270;4;1;0;0;0.0229;-0.6362;1
1619;270;5;1;0;0;0.0229;-0.6362;1
1620;270;6;0;0;0;0.0229;-0.6362;1
1621;271;1;0;0;0;-0.3196;0.303;0
1622;271;2;0;0;0;-0.3196;0.303;0
1623;271;3;0;0;0;-0.3196;0.303;0
1624;271;4;0;0;0;-0.3196;0.303;0
1625;271;5;1;0;0;-0.3196;0.303;0
1626;271;6;1;0;0;-0.3196;0.303;0
1627;272;1;1;0;0;0.2705;0.4433;1
1628;272;2;1;0;0;0.2705;0.4433;1
1629;272;3;1;0;0;0.2705;0.4433;1
1630;272;4;0;0;0;0.2705;0.4433;1
1631;272;5;0;0;0;0.2705;0.4433;1
1632;272;6;0;0;0;0.2705;0.4433;1
1633;273;1;0;0;0;-0.278;0.8553;0
1634;273;2;0;0;0;-0.278;0.8553;0
1635;273;3;0;0;0;-0.278;0.8553;0
1636;273;4;0;0;0;-0.278;0.8553;0
1637;273;5;0;0;0;-0.278;0.8553;0
1638;273;6;0;0;0;-0.278;0.8553;0
1639;274;1;0;0;0;-0.6459;-1.5063;0
1640;274;2;0;0;0;-0.6459;-1.5063;0
1641;274;3;0;0;0;-0.6459;-1.5063;0
1642;274;4;1;0;0;-0.6459;-1.5063;0
1643;274;5;0;0;0;-0.6459;-1.5063;0
1644;274;6;0;0;0;-0.6459;-1.5063;0
1645;275;1;0;0;0;-0.8693;1.4666;0
1646;275;2;0;0;0;-0.8693;1.4666;0
1647;275;3;1;0;0;-0.8693;1.4666;0
1648;275;4;0;0;0;-0.8693;1.4666;0
1649;275;5;0;0;0;-0.8693;1.4666;0
1650;275;6;0;0;0;-0.8693;1.4666;0
1651;276;1;0;0;0;-1.8261;-1.9344;0
1652;276;2;0;0;0;-1.8261;-1.9344;0
1653;276;3;0;0;0;-1.8261;-1.9344;0
1654;276;4;0;0;0;-1.8261;-1.9344;0
1655;276;5;0;0;0;-1.8261;-1.9344;0
1656;276;6;0;0;0;-1.8261;-1.9344;0
1657;277;1;1;0;0;-0.2795;-0.7999;0
1658;277;2;1;0;0;-0.2795;-0.7999;0
1659;277;3;1;0;0;-0.2795;-0.7999;0
